854.	NO-EMOTION	i seriously dont know what i am going to do at all.
855.	NO-EMOTION	and everyone thats home is so wrapped up with their own stuff ///dudes//women.
856.	DISGUST	it just sucks when everything youve known for years just disappears.
857.	NO-EMOTION	alfkjaslkjfasjflka;sjdf;asjfals;fjlakjsf.
858.	NO-EMOTION	im done talking about it.
859.	SADNESS	i miss myrtle beach.
861.	SADNESS	i cried on the way home from myrtle.
862.	NO-EMOTION	for many reasons.
863.	NO-EMOTION	nothing hereee.
864.	SADNESS	im hearbroken &lt;/3.
865.	NO-EMOTION	myrtle&lt;/3
866.	NO-EMOTION	i just do not want to live at home anymore.
867.	NO-EMOTION	its not bad here at all.
868.	ANGER	im just annoyed.
869.	NO-EMOTION	but nobody else is for moving out as much as i am.
871.	NO-EMOTION	good b/c i def dont have the money to move out right now.
872.	NO-EMOTION	bad b/c i want to move out mother eff.
873.	NO-EMOTION	all my substitute information is in.
874.	NO-EMOTION	if i can get a job at taylors.
875.	NO-EMOTION	maybe things wont be so bad.
876.	NO-EMOTION	and i can get a new car.
877.	NO-EMOTION	then convince someone to move out with me.
878.	FEAR	since everyone i wanted to get an apt with is now moving 29857938475 miles away all b/c of a freaking deadline.
879.	NO-EMOTION	fags.
880.	NO-EMOTION	////the way you look at me////
881.	NO-EMOTION	im feeling you
882.	NO-EMOTION	gnite darlins
883.	NO-EMOTION	i have work in the am.
1.	NO-EMOTION	Well, well, well.
3.	HAPPINESS	Hahaha!
4.	SURPRISE	Well, I'm surprised that I actually found it.
5.	NO-EMOTION	Jake's directions to the schools LJ account was wrong.
6.	NO-EMOTION	so I searched for it and finally found it.
7.	NO-EMOTION	You can't trust Jake's directions to his own bathroom in his own dorm room!
8.	HAPPINESS	Hahaha!
9.	NO-EMOTION	So, drop by and tell me what all of you are up to!
10.	SADNESS	I so missed all the cool people I met at SHS!
11.	NO-EMOTION	I've been thinking a great deal about the importance of ritual.
12.	NO-EMOTION	Not religious ritual (like baptism) or societal ritual (like shaking hands), but personal ritual.
13.	NO-EMOTION	I've been wondering which aspects of a behavior determine whether it's ritual or rut.
14.	NO-EMOTION	And how I can possibly develop more rituals and fewer ruts in my life.
15.	NO-EMOTION	This has all come about because lately, I've been thinking about the Big Picture.
16.	NO-EMOTION	Granted, not the global, world-issues Big Picture, just MY Big Picture.
17.	NO-EMOTION	The same thought keeps coming back to me: I lived my first 40 years largely as a leaf, blowing about in the wind.
18.	NO-EMOTION	Like that bag in American Beauty.
20.	NO-EMOTION	it was not self-determined.
21.	NO-EMOTION	I want the next 40 years to be lived on purpose.
22.	NO-EMOTION	How do I do that?
23.	NO-EMOTION	And how can I start now?
24.	SURPRISE	One of my most surprising observations about this whole ritual thing is how much easier it was to establish new rituals when I was on location, as opposed to being at home.
25.	NO-EMOTION	And, the corollary: how easy it is to slip into old habits, once back at home.
26.	NO-EMOTION	[It makes sense that there is concern for addicts or alcoholics who successfully gets straight or sober some place other than where they live.
27.	NO-EMOTION	and then eventually have to return home to old triggers.]
28.	NO-EMOTION	So anyway.
29.	NO-EMOTION	Ritual.
30.	NO-EMOTION	Rut.
32.	NO-EMOTION	That, and they may not be exactly great for you.
34.	NO-EMOTION	I'm not advocating all-structure, all-the-time or anything.
35.	FEAR	But I do know the perils of a life devoid of ritual.
37.	NO-EMOTION	At least in my experience.
38.	NO-EMOTION	I'd like to say that my rituals are more active and crunchy.
39.	SADNESS	but alas, they aren't (yet).
40.	NO-EMOTION	Here are some rituals I HAVE managed to cultivate:
41.	NO-EMOTION	* Every day when I come home from work, the first thing I do is put on my pajamas.
42.	NO-EMOTION	Maybe that doesn't sound like a ritual.
43.	HAPPINESS	but when I started thinking about things I do regularly that I enjoy, that's definitely one of them.
44.	NO-EMOTION	* Every other Saturday, Catharine and I get manicures and pedicures.
45.	NO-EMOTION	A time to relax, be pampered, catch up.
46.	NO-EMOTION	and we come away with the cutest toes ever!
47.	HAPPINESS	* A ritual I absolutely adore is going to the outdoor screenings at the Hollywood Forever Cemetery during the summer.
48.	NO-EMOTION	There are all sorts of mini-rituals that go into this regular event, including the collection of picnic dinner items and the precision methodology by which one gets the perfect spot on the lawn.
49.	HAPPINESS	* When I'm NOT working, I have been known to take myself to brunch on the weekends: just me and whatever novel I'm currently enjoying.
51.	NO-EMOTION	Maybe after this show ends, I'll be able to start a new garden.
52.	NO-EMOTION	I've just realized in trying to make a list of my rituals, that I really don't have many.
53.	NO-EMOTION	How very telling.
54.	SADNESS	This is not good.
55.	NO-EMOTION	When I imagine the rituals of others, things like a daily, morning run (something hard for me to fathom, I admit), meditation, feeding the ducks on Thursdays, after-dinner strolls with your family, poker night, date night.
56.	NO-EMOTION	and the like are what come to mind.
58.	HAPPINESS	* I'm happy to taste any new flavor of ice cream (I love to try new flavors!), but when it comes to ordering, it's always Mint Chip.
59.	NO-EMOTION	Always.
60.	NO-EMOTION	and.
61.	FEAR	* My fear of insomnia keeps me from going to bed when I'm really tired.
62.	NO-EMOTION	Is that a rut.
63.	NO-EMOTION	or just something totally mental that I do?
64.	NO-EMOTION	Anyway, I don't want to sully this post with MY list of rituals and ruts.
66.	NO-EMOTION	How do you think we can instill more meaningful rituals into our lives?
67.	SADNESS	"The image of cartoonist after cartoonist sitting at folding tables selling comic books is truly a pathetic one.
68.	NO-EMOTION	From talking with cartoonists, I get the sense that most of them find it debilitating, too.
70.	SADNESS	It can be ego-crushing when no one comes to buy anything.
72.	HAPPINESS	- Bart Beaty, whom I had the pleasure of meeting at the show, from his Conversational Eurocomics column on what SPX could learn from some European conventions
73.	HAPPINESS	I really enjoyed myself at SPX, that delightsome Bethesda megamall of rare and exclusive purchases and the men and women who brought the wares about.
74.	NO-EMOTION	Don't sweat it, that's just my perception: I traveled the hour and a half trip down on Saturday with American Hero Chris Mautner (he attained that storied status by agreeing to drive), arrived a half-hour after the doors opened, stayed until 5:30, then went right back home.
75.	NO-EMOTION	That means I didn't see the Ignatz Awards, didn't partake of any post-show gatherings, and missed a big chunk of panels.
76.	NO-EMOTION	My SPX, in other words, was full of shopping and stalking the aisles.
77.	NO-EMOTION	Commerce!
78.	NO-EMOTION	Show debuts!
79.	DISGUST	I met an awful lot of fine creators, but I hated taking up much of their table time; heaven knows by the afternoon there's a swarm of people waiting to trudge through the byways between tables, and one thousand distractions to attend to.
80.	NO-EMOTION	I'd never been to a comics show in my life, so I'd not known any SPX other than what was presented to me there: a pretty swank hotel, a table to pay at in the hall outside, and big ballroom with everyone selling everything inside, and a bunch of other rooms to have educational and informative events in, though all of those were down the hall, around the bend, and down an escalator.
81.	NO-EMOTION	There were no signs to direct you to the panels or whatnot, though it wasn't hard to find someone to ask direction of.
82.	NO-EMOTION	Still, the separation-by-floor carried a certain symbolism for me when coupled with the atmosphere; upstairs was the carnival of monies and tables, downstairs were the talks and trophies.
83.	NO-EMOTION	Upstairs there were masses of shoppers with bags and backpacks and totes, cookies and candies and muffins on certain tables to attract attention, and even a pair of folks operating hand puppets to entice a stray passerby.
84.	NO-EMOTION	Downstairs there were hushed people crouched before open doors, the portals leading to capacity talks.
86.	NO-EMOTION	All of it in a building off the highway, malls and fences and the whipping metal sea of vehicles all around it.
87.	NO-EMOTION	To say there was no color at all would be misleading, since it was a nice day and there were a number of trees and things, but I did not detect any local pulse at all.
88.	NO-EMOTION	It was a hotel, on a road.
89.	NO-EMOTION	I went out for lunch with Chris and Gina Gagliano of First Second; food became curiously hard to find within hiking distance (in the interests of full disclosure, my mastery of direction also had us walking the wrong way for a good while).
90.	NO-EMOTION	After we passed by a large parking lot promising a furniture blowout sale, as well as a haunted attraction and possibly ponies or something in the back, we decided to turn around and stop at a little diner we'd passed on the way.
92.	NO-EMOTION	But we didn't hang around.
93.	NO-EMOTION	We hurried back from the gray highway to the center of comics and people, followed close behind by haunted ponies who'd just bought cheap Barcaloungers for their ghost stable and were now jonesing for independent comics.
95.	HAPPINESS	I love walking around for things to buy, and traveling less than two hours to arrive at the comics spread of my dreams won't raise too many personal hackles, let me tell you.
96.	NO-EMOTION	I also made it a point to say hello to everyone there with whom I'd ever communicated on the internet, though I couldn't find anyone matching Johanna Draper Carlson's description and I totally missed Douglas Wolk.
98.	HAPPINESS	I'm also really glad I had Chris with me, since he knew a lot of faces that I didn't; he made a fine guide, though one of us would occasionally wander away from the other in the vein of the old NES version of Who Framed Roger Rabbit?, though I'm unsure as to which one of us was Bob Hoskins.
99.	NO-EMOTION	Actually, I think maybe the best thing about SPX is how everyone is kind of pressed together, comics placed near one another seemingly without much concern for subject matter coherency (I heard it was a bit different in prior years, with multiple selling rooms and all); if the creators in attendance and the books on display weren't a comprehensive picture of English-language non-superhero comics, there was at least enough diversity to manage the illusion of comprehensiveness.
100.	NO-EMOTION	A diverse audience too, everything from young to old, from old-school nerds to stylish-looking folk, from aged hippies to teenage Goths.
101.	NO-EMOTION	To look only at this crowd, you'd imagine that there was no question as to the diversity of the comics-reading audience.
102.	NO-EMOTION	I went to two panels, Scott McCloud's and Brian Chippendale's.
103.	NO-EMOTION	There was nowhere to sit in the former, since I got there late, so I sort of drifted in and out of hearing distance.
104.	NO-EMOTION	At one point, McCloud began vigorously drawing a chart to illustrate different types of artists, all the while telling stories of the message board clashes between forces on places like the Comics Journal board.
105.	NO-EMOTION	Someone behind me turned to someone else and whispered "It's just like Civil War."
106.	NO-EMOTION	Afterward (a solid half-hour afterward, I believe), McCloud could be seen out in the hallway, taking questions from anyone who happened to want to talk to him away from the bustle of his table upstairs.
107.	HAPPINESS	The Chippendale talk was different, a highly entertaining, digression-prone ramble by the artist through his history and procedure, moderated by Dan Nadel and with extra bonus contributions from Brian Ralph, who was seated in the back of the room.
108.	NO-EMOTION	Nobody was particularly brusque at SPX, at least from among the artists, but I found Chippendale to be consistently the most emphatic and friendly creator around.
109.	NO-EMOTION	And I bought a good deal of stuff too.
110.	NO-EMOTION	I tried to follow Tom's rule of not buying anything on my first trip around the room, but that didn't quite hold.
111.	NO-EMOTION	I managed to get through the whole show without finding anything I really wanted sold out, however, and I only had to stand in the Line of Shame at the ATM once.
112.	NO-EMOTION	BOOKS I GOT:
113.	NO-EMOTION	Abraxas and the Earthman by Rick Veitch (debuted at the show, a collection of the Epic Illustrated serial; an additional collection of Veitch's short comics from the same venue is coming soon)
114.	SURPRISE	Awakening Comics #1-2 by Steve Peters &amp; friends (I reviewed his The Origin of Sparky a few weeks ago; having walked away from the table, and indeed the entire convention, I suddenly realized that I'd forgotten to actually tell Steve Peters who I was - another triumph of intellect!)
115.	NO-EMOTION	Cinema Sewer #19 edited by Robin Bougie (new issue of the funny, comics-heavy pamphlet-format magazine devoted entirely to the finest in exploitation and pornographic film - a creator's personality-powered publication, and I assure you that Robin Bougie is in real life exactly the way he portrays himself in the mag)
116.	NO-EMOTION	Cold Heat #1-2 (of 12) by Ben Jones &amp; Frank Santoro (#2 debuted at the show; the odd, semi-abstract fantasy/action book that Diamond initially disliked a while back, complaining of its format despite the fact that it's 100% a serialized pamphlet-format comic)
117.	NO-EMOTION	Comics Comics #1-2 edited by Timothy Hodler &amp; Dan Nadel (I mentioned this yesterday, but didn't note that I also got a hard copy of issue #1)
119.	NO-EMOTION	Ed the Happy Clown #2 (of 9) by Chester Brown (the one I was missing - who says you can't score back-issues at these things?!)
120.	NO-EMOTION	Fuzz &amp; Pluck in Splitsville #4 (of 5) by Ted Stearn (surely I can't be the only fan of the mighty Fuzz &amp; Pluck; still, I've never seen this in a store, though Fantagraphics had it at their table)
121.	NO-EMOTION	House of Twelve, at the movies Vol.
122.	NO-EMOTION	2 #1: Heavy Metal by various (from House of Twelve, a free giveaway show debut, parodying the original movie version of the magazine)
124.	NO-EMOTION	New Tales of Old Palomar #1 (of 3) by Gilbert Hernandez (new miniseries of stand-alone tales, presented in the Ignatz format, debuting at a show featuring the Ignatz Awards; I remember when this was first released I heard it was going to be titled simply 'New Palomar' like it was New X-Men)
125.	NO-EMOTION	Ninja by Brian Chippendale (debuted at the show, probably the book of the show, and I've gushed enough already; when I went to Rick Veitch's table, he became momentarily transfixed with the transfixed and murmured "I want to make a book like this!")
126.	NO-EMOTION	Paping #11 by various (older issue of a deluxe anthology by some interesting-looking creators; the real showpiece was issue #14, with its solid wood covers and impressive prints 'n comics mishmash interior, the whole thing bound by red shoelaces; I just didn't have the roughly $30 needed to spend on it by that point in the show, though)
127.	NO-EMOTION	Project: Romantic by various (debuted at the show, the newest in AdHouse's Project series of anthologies, this one strictly devoted to romance comics)
128.	NO-EMOTION	Pulphope.A by Paul Pope (a show exclusive, I think; not the full Pope art book coming soon from AdHouse, but a 200 copy ashcan with some exclusive stuff)
129.	NO-EMOTION	R.
130.	NO-EMOTION	Kelly's "Trapped in the Closet" Starring Batman (Abridged) by K. Thor Jensen (a reenactment of the continuing American epic, with members of the Batman cast playing each role)
134.	HAPPINESS	So it was a nice trip.
135.	HAPPINESS	A lot of good things to have, and good hands to shake.
136.	NO-EMOTION	I hope to do it again, and add on a few more convention experience points.
137.	NO-EMOTION	I'm not leveled up yet, no sir.
138.	NO-EMOTION	My Mother Is A Fish
139.	NO-EMOTION	Do you know some tiger sharks sleep?
140.	NO-EMOTION	I think it's in the Gulf of Mexico or the Gulf of California, I can't remember which, but there's so much oxygen in the water they actually sleep.
141.	NO-EMOTION	I don't sleep.
142.	NO-EMOTION	No, it's alright, I've had a lot of time to come to terms with this.
143.	SURPRISE	Some of my girlfriends have found it a little strange; I think it's one of the reasons they break up with me in the end, as if they need anymore reasons.
144.	NO-EMOTION	I just lay in the bed next to them while they snore, or they breathe softly, or they dream, or they do whatever it is sleeping people do.
145.	NO-EMOTION	Most of the time, I sit in a chair.
148.	NO-EMOTION	Because I can't just have a bedroom with bookshelves and dressers, or everyone would know something was wrong with me. And there is something wrong with me, but I just can't figure it out.
149.	NO-EMOTION	To try and remedy this, I spend my nights reading.
150.	NO-EMOTION	I just finished a book about the importance of dreams.
151.	NO-EMOTION	How important can they be?
152.	NO-EMOTION	I don't have them and I'm still here.
153.	HAPPINESS	But it was a good read, and if I did have a dream where I had sex with my mother, well, now I'd know what it means.
154.	NO-EMOTION	Sometimes, I can't reading about this condition, though.
155.	NO-EMOTION	I guess it's hard to read about a condition when you don't know the name of it.
156.	NO-EMOTION	I didn't always have this problem.
157.	NO-EMOTION	When I was a kid I slept.
158.	NO-EMOTION	I think.
159.	NO-EMOTION	Actually, I don't remember much about my childhood.
160.	NO-EMOTION	All this not sleeping has a terrible way of playing with your memory.
161.	NO-EMOTION	I don't only feel like the days stretch on interminably.
162.	NO-EMOTION	They really do when there's no end.
163.	NO-EMOTION	Just me in my room, reading my books and wondering what life would be like if I slept.
164.	NO-EMOTION	Do I go to work again tomorrow morning?
165.	NO-EMOTION	I think I do.
166.	NO-EMOTION	It's Sunday, but tomorrow might be a holiday.
167.	NO-EMOTION	It is, isn't it?
168.	NO-EMOTION	But I think I work on that holiday.
170.	NO-EMOTION	I actually keep one everywhere, one in my car, one in each room of my apartment, one in my cubicle.
171.	NO-EMOTION	How else would I keep all these days straight?
172.	NO-EMOTION	It's not like a sleep in on the weekend.
173.	NO-EMOTION	I can't always read about this condition, or whatever it may be.
174.	NO-EMOTION	I'm beginning to think there may be nothing to it.
175.	NO-EMOTION	I'd tell my doctor, but I don't go to a doctor.
176.	NO-EMOTION	Otherwise, I'm a totally healthy male of my species.
177.	SURPRISE	I weigh about 180 lbs, I'm about 5', 10", I don't have anything that seems to be wrong with me. I have these weird scars on my neck.
178.	NO-EMOTION	Something from when I was a kid.
179.	NO-EMOTION	An accident.
180.	NO-EMOTION	And there's the scar on my lip.
181.	NO-EMOTION	I don't know where that came from.
182.	NO-EMOTION	I would say it was from some drunken night of excess, but I've never blacked out either.
183.	NO-EMOTION	I can drink and drink.
184.	NO-EMOTION	Oh, I get drunk, but nothing seems to happen to me where I forget.
185.	FEAR	I remember every second, every horrific moment leaning over a toilet and puking.
186.	NO-EMOTION	It's unfair that I can remember things like that so well, yet I can't even tell you much about what happened in the rest of my life.
187.	NO-EMOTION	Selective memory, they say.
188.	NO-EMOTION	Most times, I can't even remember what I did five seconds ago.
189.	NO-EMOTION	You'd think that'd be a problem at work, but it's menial stuff.
190.	NO-EMOTION	Doesn't require much of a brain to do it.
191.	NO-EMOTION	I spend most of my time in my cube typing and filing, thinking about what I read the night before, trying to process it, trying to figure out what is/has been happening to me. Last night, I read As I Lay Dying by William Faulkner.
192.	NO-EMOTION	Have you ever read it?
193.	NO-EMOTION	It's kind of confusing.
194.	NO-EMOTION	I kept having to reread passages until I figured out that it's not chronological.
196.	NO-EMOTION	I think he had a point.
197.	NO-EMOTION	But I can't remember it right now.
198.	NO-EMOTION	I'm at work, and I left the book at home.
199.	NO-EMOTION	I'll have to look when I get home.
200.	NO-EMOTION	Unless I returned it to the library.
201.	NO-EMOTION	I walk to work.
202.	NO-EMOTION	When it's nice.
204.	NO-EMOTION	It's a couple miles, but I don't have a lot of people that I have to rush home to see.
205.	NO-EMOTION	Just my books these days.
206.	NO-EMOTION	I really need to get more friends.
207.	NO-EMOTION	My walk takes me by Lake Calhoun.
208.	NO-EMOTION	Most days I look at it as I pass by the fishers, the runners, the dog walkers.
209.	NO-EMOTION	Every so often, I walk around it.
210.	NO-EMOTION	I don't know what it is about the lake.
212.	NO-EMOTION	A shelf of clouds cover the sky, and Calhoun, choppy from the breeze, glitters only slightly.
214.	NO-EMOTION	I itch my neck for some reason it itches.
215.	NO-EMOTION	Soon the lake will be frozen, everyone walking on top of it.
217.	NO-EMOTION	I don't get it.
218.	NO-EMOTION	Just like the fisherman.
219.	NO-EMOTION	Doesn't seem fair, not at all.
220.	NO-EMOTION	I amble around the lake, and the people are slowly thinning out.
221.	NO-EMOTION	I guess it's getting colder, and it's getting to be time for dinner, or far enough after work, or whatever.
222.	SADNESS	I, on the other hand, have nothing to go home to.
223.	NO-EMOTION	I should have brought a book with me. Then I could read at the lake
224.	DISGUST	I suppose the cold should annoy me. But it doesn't. I begin to take off my shoes.
225.	NO-EMOTION	People tell me that the water in the lakes around here isn't that good.
226.	NO-EMOTION	But people swim in this, right?
227.	NO-EMOTION	And there are plenty of fish.
228.	NO-EMOTION	The water can't be that bad.
229.	NO-EMOTION	And it's not that cold yet.
231.	SURPRISE	People stare as I dangle my feet into the lake in October.
232.	NO-EMOTION	No one is in the lake, and I think everyone thinks something is wrong with me. Something is wrong me, but I still don't know what.
234.	NO-EMOTION	I control it at first.
235.	NO-EMOTION	A person walks by me and says something, but I don't know what, and I'm singing something, but I can't place to tune.
236.	NO-EMOTION	Something my mother sang to me to put me to sleep.
237.	NO-EMOTION	I think.
238.	NO-EMOTION	I could be wrong.
239.	NO-EMOTION	But where else would I know it from.
240.	NO-EMOTION	I don't listen to music, but I know this song.
241.	NO-EMOTION	Vardaman is right.
242.	NO-EMOTION	I quickly strip.
244.	NO-EMOTION	I just throw my clothes in a pile.
245.	NO-EMOTION	I can see people running at me as I dive into Calhoun.
246.	NO-EMOTION	My neck tingles as I hit the water and I sink, blowing bubbles.
247.	NO-EMOTION	They slowly stop coming out of my mouth, but my neck continues to tingle.
249.	NO-EMOTION	For the first time in my life I feel completely normal.
250.	NO-EMOTION	I read somewhere that fish don't sleep.
251.	NO-EMOTION	Except for some tiger sharks.
252.	NO-EMOTION	You're going to hear that a lot from me in the coming weeks, I think.
253.	DISGUST	What a suck-ass day this turned out to be.
254.	DISGUST	Work was fucked up.
255.	DISGUST	Like Alice in Wonderland on a bad acid trip fucked up.
257.	NO-EMOTION	can I borrow.
259.	ANGER	Mind you, I've been treated like the asshole of the house for the past couple of weeks, and I didn't even do anything at all to deserve it.
260.	NO-EMOTION	But it's all good when folks need or want something, isn't it?
261.	SADNESS	And then one of them played a song that made me think of my mom, and suddenly, I'm so depressed that all I want to do is go curl up in a ball and die.
262.	ANGER	And now the MAIN instigator in the house has come home.
264.	NO-EMOTION	December 1st.
265.	NO-EMOTION	Must.keep.eyes.on.prize.
266.	NO-EMOTION	But for now, I go hide.
267.	NO-EMOTION	So.
268.	ANGER	This last week at school was nuts- it was the first time that I can remember where I was putting in the hours in the lab, really busting my ass- classes are going well and I feel like it all ties in- which I really like.
269.	NO-EMOTION	It's nice kind of being able to put everything together in my head.
270.	SADNESS	I'm sure by now most people heard about the really sad disappearance and murder of Michelle-Gardner Quinn, a UVM student.
271.	SADNESS	It's pretty awful- there's not much else to say about it.
273.	SURPRISE	I found out about it on the way to Boston this weekend and I was just shocked.
274.	NO-EMOTION	I transferred from a school in an unsafe part of a city to UVM and found it to be much more laid back and free.
275.	SADNESS	Even just this last week there is a definite change in atmosphere around these parts that is pretty sad.
276.	SADNESS	I really can't imagine what her family and friends are going through right now because it's a really unnecessary situation- she did not have to die and that's probably the saddest part.
277.	NO-EMOTION	Anyways, I'm not sure there's anything else I can add that hasn't been said over and over.
279.	HAPPINESS	It was so fun seeing everyone from way back- we ran into Eric and went out to see Michele so it was just so fun.
281.	NO-EMOTION	Now I'm just trying to take everything one day at a time.
282.	NO-EMOTION	Work and school are getting a little intense but I've found that I can do it- I just need to stay focused.
283.	SURPRISE	My brother turns 16 on Wednesday (how.weird.)
284.	HAPPINESS	and I am excited about the little booger haha.
285.	NO-EMOTION	Okay, off to clean this room.
286.	NO-EMOTION	Last week was so busy that I just TRASHED it.
287.	NO-EMOTION	It needs a serious pick up and vacuum.
288.	HAPPINESS	My mom would be so proud of me.
289.	NO-EMOTION	cold, rainy day.
290.	NO-EMOTION	no easy transition into this weather; it felt more like winter than fall up on the trail.
291.	NO-EMOTION	i took Shelby again.
292.	SURPRISE	i didn't see her on Wednesday so i was surprised to find her at the shelter this morning.
294.	NO-EMOTION	she was raring to go.
295.	NO-EMOTION	once we got a the top of the trail and started to head down some spastic switch got turned on because she started acting a jumpy, darting all over the place, picking up stones, randomly chewing on tree roots, etc. she probably wanted to play but there's not much room for that on the trail especially on the way down a steep trail.
298.	NO-EMOTION	back at the car, T had Shelby all wrapped up in a towel to warm her.
299.	SURPRISE	i was surprised to see her sitting so still; spastic switch must have been turned off.
300.	NO-EMOTION	T started off with Smiley; a 2-3 year-old shepard-pitbull mix.
301.	NO-EMOTION	he was a stray, found wandering Discovery Park.
302.	NO-EMOTION	he has a bad left eye which i don't think he has any vision.
305.	NO-EMOTION	i ran with Smiley this past Wednesday; he was just released (no one came to claim him) and allowed to go for a run.
307.	NO-EMOTION	during the run we were calling him Lance (since he was nameless) because when he was laying on his back in the grass he would kick his legs like he was riding a bike; i wrote this stuff down on his sheet but i guess the officer's didn't like the name.
308.	NO-EMOTION	Finally a picture update!
310.	NO-EMOTION	XD
311.	NO-EMOTION	Justin's Birthday:
312.	NO-EMOTION	This was the cake.
313.	HAPPINESS	It was fun-filled!
314.	NO-EMOTION	and here is the birthday boy.
315.	NO-EMOTION	He turned 4!
316.	NO-EMOTION	Just as he was about to blow out his cake.
317.	NO-EMOTION	this boy jumped in and blew it!
318.	SADNESS	He cried.
319.	HAPPINESS	lol [they are cute brothers, no?]
320.	FEAR	I was scared to see him with a knife.
321.	FEAR	This smile made me more scared.
322.	NO-EMOTION	XD
323.	ANGER	He first tore up the toy car.
324.	NO-EMOTION	and I tore up the cake!
325.	HAPPINESS	:D It was really yummy!
326.	NO-EMOTION	At Work:
327.	NO-EMOTION	This is one of my co-workers grandson.
329.	HAPPINESS	I think he has a crush on me. XD
330.	NO-EMOTION	On the way home, I picked up my niece, Jenny.
332.	HAPPINESS	I adore her with all my heart.
333.	NO-EMOTION	&lt;3
334.	NO-EMOTION	Interact Club - A Day In The Park:
336.	NO-EMOTION	I didn't even think about what I was wearing or anything and just left.
337.	NO-EMOTION	XD
338.	NO-EMOTION	Christina's shoe.
340.	NO-EMOTION	This is Phi.
341.	NO-EMOTION	He looked tired~
342.	NO-EMOTION	Meet Mango!
344.	NO-EMOTION	HAR HAR.
345.	HAPPINESS	This goes to show you have a bigger heart than I, Mango dearest.
346.	NO-EMOTION	We saw this kid when we were just chillaxing.
348.	NO-EMOTION	XDDDD
349.	NO-EMOTION	His dad didn't mind us taking pictures but I think this boy did.
350.	NO-EMOTION	XD Oh well~ He was one coolio child.
351.	NO-EMOTION	Oh yeah!~ Our shadows?
352.	NO-EMOTION	We need new ideas.
354.	NO-EMOTION	Interact Club - AIDS Walk:
355.	HAPPINESS	This event was sooo fun!
356.	HAPPINESS	It was like an exciting adventure where we walked 6 miles in the cold!
357.	NO-EMOTION	It was like 8 in the morning and so.
358.	NO-EMOTION	we were freezing to death.
359.	NO-EMOTION	and so we try to warm up!
360.	DISGUST	Alex, you suck.
361.	NO-EMOTION	XD
363.	NO-EMOTION	I don't know.
364.	HAPPINESS	Anywho, this balloon man was awesome!
365.	NO-EMOTION	I didn't get anything though.
367.	NO-EMOTION	SO, this is where we begin our journey.
368.	NO-EMOTION	Yes, there were a lot of heads.
369.	NO-EMOTION	Thousands and thousands of people attended.
370.	NO-EMOTION	Here we go~!
371.	NO-EMOTION	As we walked.
372.	NO-EMOTION	and walked some more.
373.	NO-EMOTION	and even more!!
374.	NO-EMOTION	Along the way, Christina, Kevan, Eff, and I played the alphabet game like in a gazillion different versions.
376.	NO-EMOTION	Two hours with Kevan, I should get credit for surviving that long with that nerd.
377.	NO-EMOTION	XD
378.	NO-EMOTION	Then we met him.
379.	NO-EMOTION	Eff questions how the belt keeps up his pants.
380.	NO-EMOTION	I question that too.
381.	NO-EMOTION	I want to go here.
382.	NO-EMOTION	because they have a snazzy sign!
384.	NO-EMOTION	This was after we finished a 6 mile walk.
386.	NO-EMOTION	Check out the look on Christina's face.
387.	NO-EMOTION	XD
388.	HAPPINESS	Anywho, I got really interesting fortunes!
389.	SURPRISE	"Someone unexpected from your past with resurface."
390.	SURPRISE	[and guess what!
391.	NO-EMOTION	I saw Kathy Vu during the walk!
392.	SURPRISE	I haven't seen her in like two years!
393.	SURPRISE	Then, another someone unexpected too.]
394.	NO-EMOTION	Mr. Fortune Cookie, you are the bomb-diggity.
395.	HAPPINESS	As for Eff, he got "You will find the road to happiness by helping others."
398.	NO-EMOTION	Eff likes bunnies.
400.	NO-EMOTION	Afterwards, we went out to eat with other peoples at Pizza My Heart!
401.	HAPPINESS	It was pretty good.
402.	NO-EMOTION	Check out "little dao's" face.
403.	NO-EMOTION	XD
404.	NO-EMOTION	and then meet "the nox".
405.	NO-EMOTION	Daos, you guys complete me. XDDDDDD
407.	NO-EMOTION	XD
408.	ANGER	Our first conversation was an argument in English class.
410.	NO-EMOTION	Everyone else calls him Tony.
411.	NO-EMOTION	XD Yes people, he was baring a child, and then someone popped it.
412.	NO-EMOTION	XD
413.	HAPPINESS	Anywho~ Today was fun.
414.	HAPPINESS	I am going to do the AIDS walk again next year for fun.
415.	NO-EMOTION	Interact ended up being a whole ton better than I had expected.
416.	NO-EMOTION	That's all for now, I have homework.
417.	NO-EMOTION	I stand barefoot by the ocean's edge, my feet sinking slowly, being sucked beneath the surface of the cool, wet sand.
418.	NO-EMOTION	I am planted there.
419.	NO-EMOTION	Head tilted back.
420.	NO-EMOTION	watching Mother Nature's lightshow, I see
421.	NO-EMOTION	enormous mounds of gray cotton batting clouds, only momentarily visible as they are back-lit by silent, random flashbulbs.
423.	NO-EMOTION	The sand wrapping my feet is now warmer than the air.
424.	NO-EMOTION	I stretch my arms out as far as they will reach just as the first drum rolls of thunder pound my ears.
425.	NO-EMOTION	Slightly swaying with the breeze, I can feel the deep vibration moving through me. around me. and away.
426.	NO-EMOTION	Being the tallest object on the beach in a thunderstorm and living to write about it.
428.	NO-EMOTION	Well here we are again at the conclusion of another all too fleeting weekend.
429.	NO-EMOTION	Although my brother likes to point out the fact that every day for me is a weekend.
430.	FEAR	Regardless of my temporal status as far as my brother is concerned, time still moves ahead at a frighteningly rapid pace.
